"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Average price Detached houses","Average price Semi-detached houses","Average price Terraced houses","Average price Flats and maisonettes","Pivotable date"
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-05,626,monthly,139200,250487,144969,113485,103842,2011-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-06,654,monthly,140836,251237,146857,115098,105210,2011-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-07,764,monthly,140329,249681,146361,114676,105109,2011-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-08,796,monthly,140126,250128,146415,114578,103857,2011-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-09,770,monthly,139768,250924,145988,114271,102998,2011-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-10,701,monthly,139618,251583,146113,113961,102234,2011-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-11,755,monthly,137910,248616,144225,112373,101543,2011-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2011-12,683,monthly,137950,247541,144457,112342,101901,2011-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-01,580,monthly,137763,246241,144351,112410,101603,2012-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-02,488,monthly,137641,245883,144300,112576,100858,2012-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-03,797,monthly,137071,244204,143629,112444,100319,2012-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-04,532,monthly,137459,245096,143893,112681,100985,2012-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-05,639,monthly,138324,246035,144725,113439,102020,2012-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-06,757,monthly,138595,246614,144890,113822,102088,2012-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-07,725,monthly,138321,245922,144549,113870,101538,2012-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-08,771,monthly,138972,247030,145272,114665,101398,2012-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-09,643,monthly,139692,249213,146020,115120,101714,2012-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-10,693,monthly,138289,246546,144618,113874,100836,2012-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-11,766,monthly,137564,245506,143819,113153,100517,2012-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2012-12,696,monthly,136101,242964,142382,111841,99429,2012-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-01,525,monthly,137265,245521,143818,112706,99724,2013-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-02,566,monthly,138160,247376,144741,113406,100310,2013-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-03,731,monthly,137117,246177,143610,112321,99714,2013-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-04,651,monthly,137275,246383,143485,112569,100235,2013-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-05,823,monthly,135545,242995,141674,111119,99216,2013-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-06,978,monthly,136821,244190,143067,112523,99897,2013-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-07,930,monthly,137748,245509,144023,113430,100484,2013-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-08,1063,monthly,138537,246760,144901,114192,100799,2013-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-09,860,monthly,140285,251059,146678,115392,101993,2013-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-10,1072,monthly,139624,250825,146105,114483,101492,2013-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-11,1118,monthly,141123,253872,147777,115498,102614,2013-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2013-12,1028,monthly,141757,253780,148656,116041,103298,2013-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-01,945,monthly,142913,255334,149876,117166,104043,2014-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-02,863,monthly,142830,255323,149752,117193,103788,2014-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-03,955,monthly,141634,253182,148520,116222,102808,2014-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-04,970,monthly,142861,254888,149733,117436,103652,2014-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-05,1078,monthly,144900,257688,151840,119290,105247,2014-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-06,1155,monthly,146880,261083,153965,121013,106470,2014-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-07,1157,monthly,148162,263198,155420,122139,107145,2014-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-08,1138,monthly,149030,265099,156462,122840,107398,2014-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-09,1078,monthly,150516,267963,157958,124144,108314,2014-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-10,1237,monthly,150919,268982,158482,124289,108649,2014-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-11,993,monthly,150224,268025,157829,123501,108306,2014-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2014-12,974,monthly,150071,268075,157665,123172,108447,2014-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-01,760,monthly,149673,267370,157238,122778,108306,2015-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-02,837,monthly,149531,266995,156851,122753,108484,2015-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-03,898,monthly,148755,266013,156141,121861,108059,2015-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-04,879,monthly,149443,267612,156808,122493,108350,2015-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-05,1001,monthly,151499,270993,159182,124086,109796,2015-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-06,1183,monthly,153197,273398,161063,125881,110359,2015-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-07,1222,monthly,155197,276291,163346,127518,111813,2015-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-08,1101,monthly,156749,279205,165005,128946,112521,2015-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-09,1062,monthly,158417,283460,166648,130055,113844,2015-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-10,1270,monthly,159422,286148,167809,130790,114175,2015-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-11,1086,monthly,159121,286103,167605,130358,113915,2015-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2015-12,1043,monthly,161551,290275,170309,132370,115461,2015-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-01,828,monthly,160914,288722,169859,131712,115084,2016-01-01
